batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style,venue
34,74,34,22,0,154.55,0.0,1,10,15
34,74,34,22,0,154.55,0.0,1,10,19
35,3,22,25,2,88.0,8.0,1,4,4
35,3,22,25,2,88.0,8.0,1,4,14
35,3,22,25,2,88.0,8.0,1,4,16
35,9,39,25,0,156.0,0.0,1,6,2
35,9,39,25,0,156.0,0.0,1,6,14
35,9,39,25,0,156.0,0.0,1,6,19
35,62,30,20,0,150.0,0.0,1,8,16
35,62,30,20,0,150.0,0.0,1,8,19
36,67,20,23,0,86.96,0.0,1,4,0
36,67,20,23,0,86.96,0.0,1,4,7
36,67,20,23,0,86.96,0.0,1,4,10
36,90,21,23,0,91.3,0.0,1,11,4
36,90,21,23,0,91.3,0.0,1,11,10
36,90,21,23,0,91.3,0.0,1,11,16
37,9,37,23,1,160.87,4.35,1,6,3
37,9,37,23,1,160.87,4.35,1,6,6
37,9,37,23,1,160.87,4.35,1,6,10
37,9,37,23,1,160.87,4.35,1,6,19
37,21,22,21,2,104.76,9.52,1,11,8
37,21,22,21,2,104.76,9.52,1,11,9
37,21,22,21,2,104.76,9.52,1,11,13
37,21,22,21,2,104.76,9.52,1,11,18
37,39,34,23,2,147.83,8.7,1,6,21
37,44,36,24,1,150.0,4.17,1,6,3
37,44,36,24,1,150.0,4.17,1,6,7
37,44,36,24,1,150.0,4.17,1,6,19
37,44,36,24,1,150.0,4.17,1,6,20
37,51,35,28,0,125.0,0.0,1,6,6
37,51,35,28,0,125.0,0.0,1,6,10
37,51,35,28,0,125.0,0.0,1,6,13
37,51,35,28,0,125.0,0.0,1,6,14
37,51,35,28,0,125.0,0.0,1,6,19
37,65,48,39,1,123.08,2.56,1,11,3
37,65,48,39,1,123.08,2.56,1,11,6
37,65,48,39,1,123.08,2.56,1,11,10
37,65,48,39,1,123.08,2.56,1,11,17
37,65,48,39,1,123.08,2.56,1,11,19
37,70,36,30,3,120.0,10.0,1,8,0
37,70,36,30,3,120.0,10.0,1,8,14
37,70,36,30,3,120.0,10.0,1,8,18
37,70,36,30,3,120.0,10.0,1,8,19
37,72,33,21,2,157.14,9.52,1,8,2
37,72,33,21,2,157.14,9.52,1,8,3
37,72,33,21,2,157.14,9.52,1,8,10
37,91,40,29,0,137.93,0.0,1,8,3
37,91,40,29,0,137.93,0.0,1,8,10
37,91,40,29,0,137.93,0.0,1,8,17
37,91,40,29,0,137.93,0.0,1,8,18
38,11,38,27,1,140.74,3.7,1,10,2
38,11,38,27,1,140.74,3.7,1,10,9
38,11,38,27,1,140.74,3.7,1,10,10
38,21,28,21,2,133.33,9.52,1,11,4
38,21,28,21,2,133.33,9.52,1,11,7
38,21,28,21,2,133.33,9.52,1,11,9
38,21,28,21,2,133.33,9.52,1,11,14
38,21,28,21,2,133.33,9.52,1,11,16
38,32,28,20,1,140.0,5.0,1,7,2
38,32,28,20,1,140.0,5.0,1,7,4
38,32,28,20,1,140.0,5.0,1,7,11
38,56,47,24,1,195.83,4.17,1,2,10
38,56,47,24,1,195.83,4.17,1,2,17
38,56,47,24,1,195.83,4.17,1,2,19
38,62,37,31,1,119.35,3.23,1,8,2
38,62,37,31,1,119.35,3.23,1,8,10
38,62,37,31,1,119.35,3.23,1,8,19
38,68,46,27,2,170.37,7.41,1,8,2
38,68,46,27,2,170.37,7.41,1,8,13
38,68,46,27,2,170.37,7.41,1,8,15
38,74,31,22,1,140.91,4.55,1,10,10
38,74,31,22,1,140.91,4.55,1,10,19
38,91,29,21,0,138.1,0.0,1,8,3
38,91,29,21,0,138.1,0.0,1,8,14
38,91,29,21,0,138.1,0.0,1,8,17
38,91,29,21,0,138.1,0.0,1,8,19
39,3,20,21,0,95.24,0.0,1,4,2
39,3,20,21,0,95.24,0.0,1,4,5
39,21,28,21,1,133.33,4.76,1,11,0
39,21,28,21,1,133.33,4.76,1,11,2
39,21,28,21,1,133.33,4.76,1,11,16
39,21,28,21,1,133.33,4.76,1,11,19
39,34,39,25,1,156.0,4.0,1,6,4
39,34,39,25,1,156.0,4.0,1,6,11
39,34,39,25,1,156.0,4.0,1,6,14
39,44,50,30,0,166.67,0.0,1,6,4
39,44,50,30,0,166.67,0.0,1,6,14
39,52,15,20,0,75.0,0.0,1,6,14
39,52,15,20,0,75.0,0.0,1,6,19
39,82,47,31,1,151.61,3.23,1,2,2
39,82,47,31,1,151.61,3.23,1,2,4
39,82,47,31,1,151.61,3.23,1,2,17
39,82,47,31,1,151.61,3.23,1,2,19
40,2,36,23,1,156.52,4.35,1,6,7
40,2,36,23,1,156.52,4.35,1,6,19
40,8,32,21,1,152.38,4.76,1,3,3
40,8,32,21,1,152.38,4.76,1,3,10
40,8,32,21,1,152.38,4.76,1,3,11
40,8,32,21,1,152.38,4.76,1,3,19
40,91,20,21,2,95.24,9.52,1,8,3
40,91,20,21,2,95.24,9.52,1,8,10
40,91,20,21,2,95.24,9.52,1,8,11
41,8,49,32,2,153.12,6.25,0,3,2
41,8,49,32,2,153.12,6.25,0,3,4
41,8,49,32,2,153.12,6.25,0,3,8
41,8,49,32,2,153.12,6.25,0,3,15
41,15,71,45,2,157.78,4.44,0,8,2
41,15,71,45,2,157.78,4.44,0,8,3
41,15,71,45,2,157.78,4.44,0,8,6
41,15,71,45,2,157.78,4.44,0,8,7
41,15,71,45,2,157.78,4.44,0,8,13
41,15,71,45,2,157.78,4.44,0,8,14
41,21,49,29,0,168.97,0.0,0,11,2
41,21,49,29,0,168.97,0.0,0,11,9
41,21,49,29,0,168.97,0.0,0,11,16
41,21,49,29,0,168.97,0.0,0,11,18
41,21,49,29,0,168.97,0.0,0,11,19
41,23,36,22,0,163.64,0.0,0,7,7
41,34,28,27,2,103.7,7.41,0,6,2
41,34,28,27,2,103.7,7.41,0,6,4
41,34,28,27,2,103.7,7.41,0,6,14
41,34,28,27,2,103.7,7.41,0,6,15
41,34,28,27,2,103.7,7.41,0,6,19
41,38,44,32,1,137.5,3.12,0,0,0
41,38,44,32,1,137.5,3.12,0,0,2
41,38,44,32,1,137.5,3.12,0,0,3
41,38,44,32,1,137.5,3.12,0,0,5
41,44,10,23,0,43.48,0.0,0,6,2
41,44,10,23,0,43.48,0.0,0,6,13
41,44,10,23,0,43.48,0.0,0,6,14
41,52,51,28,1,182.14,3.57,0,6,2
41,52,51,28,1,182.14,3.57,0,6,9
41,52,51,28,1,182.14,3.57,0,6,14
41,52,51,28,1,182.14,3.57,0,6,19
41,61,43,26,1,165.38,3.85,0,6,2
41,61,43,26,1,165.38,3.85,0,6,3
41,61,43,26,1,165.38,3.85,0,6,16
41,70,39,26,1,150.0,3.85,0,8,2
41,70,39,26,1,150.0,3.85,0,8,4
41,70,39,26,1,150.0,3.85,0,8,14
41,70,39,26,1,150.0,3.85,0,8,18
41,75,34,33,1,103.03,3.03,0,11,2
41,75,34,33,1,103.03,3.03,0,11,3
41,75,34,33,1,103.03,3.03,0,11,6
41,75,34,33,1,103.03,3.03,0,11,7
41,75,34,33,1,103.03,3.03,0,11,13
41,75,34,33,1,103.03,3.03,0,11,14
41,87,29,21,0,138.1,0.0,0,10,4
41,87,29,21,0,138.1,0.0,0,10,7
41,91,39,28,2,139.29,7.14,0,8,2
41,91,39,28,2,139.29,7.14,0,8,17
41,91,39,28,2,139.29,7.14,0,8,18
42,3,36,20,1,180.0,5.0,0,4,0
42,3,36,20,1,180.0,5.0,0,4,3
42,3,36,20,1,180.0,5.0,0,4,14
42,3,36,20,1,180.0,5.0,0,4,18
42,3,36,20,1,180.0,5.0,0,4,19
42,9,24,20,1,120.0,5.0,0,6,4
42,9,24,20,1,120.0,5.0,0,6,13
42,9,24,20,1,120.0,5.0,0,6,18
42,10,21,20,0,105.0,0.0,0,9,3
42,10,21,20,0,105.0,0.0,0,9,7
42,10,21,20,0,105.0,0.0,0,9,9
42,10,21,20,0,105.0,0.0,0,9,10
42,10,21,20,0,105.0,0.0,0,9,13
42,10,21,20,0,105.0,0.0,0,9,17
42,17,34,37,1,91.89,2.7,0,9,10
42,17,34,37,1,91.89,2.7,0,9,17
42,17,34,37,1,91.89,2.7,0,9,19
42,17,34,37,1,91.89,2.7,0,9,20
42,38,35,21,0,166.67,0.0,0,0,0
42,38,35,21,0,166.67,0.0,0,0,3
42,38,35,21,0,166.67,0.0,0,0,19
42,40,49,23,1,213.04,4.35,0,11,3
42,40,49,23,1,213.04,4.35,0,11,18
42,40,49,23,1,213.04,4.35,0,11,19
42,41,34,39,1,87.18,2.56,0,2,3
42,41,34,39,1,87.18,2.56,0,2,7
42,41,34,39,1,87.18,2.56,0,2,10
42,41,34,39,1,87.18,2.56,0,2,11
42,41,34,39,1,87.18,2.56,0,2,13
42,41,34,39,1,87.18,2.56,0,2,16
42,58,21,20,0,105.0,0.0,0,7,6
42,58,21,20,0,105.0,0.0,0,7,7
42,58,21,20,0,105.0,0.0,0,7,15
42,65,75,43,1,174.42,2.33,0,11,1
42,65,75,43,1,174.42,2.33,0,11,3
42,65,75,43,1,174.42,2.33,0,11,7
42,65,75,43,1,174.42,2.33,0,11,18
42,65,75,43,1,174.42,2.33,0,11,19
42,70,39,33,1,118.18,3.03,0,8,6
42,70,39,33,1,118.18,3.03,0,8,10
42,70,39,33,1,118.18,3.03,0,8,14
42,70,39,33,1,118.18,3.03,0,8,17
42,74,31,26,2,119.23,7.69,0,10,21
42,81,73,46,2,158.7,4.35,0,3,3
42,81,73,46,2,158.7,4.35,0,3,7
42,81,73,46,2,158.7,4.35,0,3,10
42,81,73,46,2,158.7,4.35,0,3,13
42,81,73,46,2,158.7,4.35,0,3,16
42,82,37,27,1,137.04,3.7,0,2,7
42,82,37,27,1,137.04,3.7,0,2,10
42,82,37,27,1,137.04,3.7,0,2,17
42,82,37,27,1,137.04,3.7,0,2,19
42,86,44,27,1,162.96,3.7,0,6,3
42,86,44,27,1,162.96,3.7,0,6,6
42,86,44,27,1,162.96,3.7,0,6,7
42,86,44,27,1,162.96,3.7,0,6,13
42,91,39,34,4,114.71,11.76,0,8,3
42,91,39,34,4,114.71,11.76,0,8,7
42,91,39,34,4,114.71,11.76,0,8,10
42,91,39,34,4,114.71,11.76,0,8,18
42,91,39,34,4,114.71,11.76,0,8,19
43,45,35,28,0,125.0,0.0,1,11,10
43,45,35,28,0,125.0,0.0,1,11,11
43,64,72,36,1,200.0,2.78,1,11,11
43,64,72,36,1,200.0,2.78,1,11,17
43,64,72,36,1,200.0,2.78,1,11,19
43,72,37,25,1,148.0,4.0,1,8,2
43,72,37,25,1,148.0,4.0,1,8,19
43,80,28,20,0,140.0,0.0,1,8,9
43,80,28,20,0,140.0,0.0,1,8,11
43,80,28,20,0,140.0,0.0,1,8,14
44,22,45,20,0,225.0,0.0,1,4,11
44,22,45,20,0,225.0,0.0,1,4,16
45,3,34,34,1,100.0,2.94,1,4,0
45,3,34,34,1,100.0,2.94,1,4,8
45,3,34,34,1,100.0,2.94,1,4,11
45,9,47,24,0,195.83,0.0,1,6,2
45,9,47,24,0,195.83,0.0,1,6,8
45,9,47,24,0,195.83,0.0,1,6,11
45,10,70,43,4,162.79,9.3,1,9,4
45,10,70,43,4,162.79,9.3,1,9,9
45,10,70,43,4,162.79,9.3,1,9,11
45,10,70,43,4,162.79,9.3,1,9,14
45,10,70,43,4,162.79,9.3,1,9,16
45,24,44,28,0,157.14,0.0,1,6,0
45,24,44,28,0,157.14,0.0,1,6,8
45,24,44,28,0,157.14,0.0,1,6,11
45,24,44,28,0,157.14,0.0,1,6,14
45,37,39,31,0,125.81,0.0,1,2,0
45,37,39,31,0,125.81,0.0,1,2,8
45,37,39,31,0,125.81,0.0,1,2,10
45,37,39,31,0,125.81,0.0,1,2,11
45,38,46,26,1,176.92,3.85,1,0,0
45,38,46,26,1,176.92,3.85,1,0,8
45,38,46,26,1,176.92,3.85,1,0,11
45,38,46,26,1,176.92,3.85,1,0,17
45,82,31,31,3,100.0,9.68,1,2,1
45,82,31,31,3,100.0,9.68,1,2,8
45,82,31,31,3,100.0,9.68,1,2,11
45,82,31,31,3,100.0,9.68,1,2,14
45,82,31,31,3,100.0,9.68,1,2,17
46,8,37,29,2,127.59,6.9,1,3,0
46,8,37,29,2,127.59,6.9,1,3,7
46,8,37,29,2,127.59,6.9,1,3,9
46,8,37,29,2,127.59,6.9,1,3,11
46,8,37,29,2,127.59,6.9,1,3,14
46,22,35,21,1,166.67,4.76,1,4,0
46,22,35,21,1,166.67,4.76,1,4,7
46,22,35,21,1,166.67,4.76,1,4,8
46,22,35,21,1,166.67,4.76,1,4,11
46,37,50,33,0,151.52,0.0,1,2,5
46,37,50,33,0,151.52,0.0,1,2,7
46,37,50,33,0,151.52,0.0,1,2,10
46,52,56,29,2,193.1,6.9,1,6,0
46,52,56,29,2,193.1,6.9,1,6,7
46,52,56,29,2,193.1,6.9,1,6,9
47,74,36,20,0,180.0,0.0,1,10,10
47,74,36,20,0,180.0,0.0,1,10,16
47,74,36,20,0,180.0,0.0,1,10,19
48,8,32,21,1,152.38,4.76,1,3,3
48,8,32,21,1,152.38,4.76,1,3,8
48,8,32,21,1,152.38,4.76,1,3,19
48,17,52,36,1,144.44,2.78,1,9,0
48,17,52,36,1,144.44,2.78,1,9,5
48,17,52,36,1,144.44,2.78,1,9,6
48,17,52,36,1,144.44,2.78,1,9,19
48,18,29,21,0,138.1,0.0,1,7,3
48,18,29,21,0,138.1,0.0,1,7,14
48,18,29,21,0,138.1,0.0,1,7,19
48,52,32,22,2,145.45,9.09,1,6,6
48,52,32,22,2,145.45,9.09,1,6,9
48,52,32,22,2,145.45,9.09,1,6,14
48,52,32,22,2,145.45,9.09,1,6,19
48,67,37,20,2,185.0,10.0,1,4,5
48,67,37,20,2,185.0,10.0,1,4,6
48,67,37,20,2,185.0,10.0,1,4,19
48,75,36,21,0,171.43,0.0,1,11,0
48,75,36,21,0,171.43,0.0,1,11,3
48,75,36,21,0,171.43,0.0,1,11,14
48,75,36,21,0,171.43,0.0,1,11,18
49,10,17,20,0,85.0,0.0,0,9,9
49,10,17,20,0,85.0,0.0,0,9,11
49,10,17,20,0,85.0,0.0,0,9,14
49,37,38,20,1,190.0,5.0,0,2,10
49,37,38,20,1,190.0,5.0,0,2,11
50,15,32,24,2,133.33,8.33,0,8,4
50,15,32,24,2,133.33,8.33,0,8,7
50,15,32,24,2,133.33,8.33,0,8,10
50,15,32,24,2,133.33,8.33,0,8,20
50,17,28,29,3,96.55,10.34,0,9,0
50,17,28,29,3,96.55,10.34,0,9,2
50,17,28,29,3,96.55,10.34,0,9,6
50,17,28,29,3,96.55,10.34,0,9,10
50,17,28,29,3,96.55,10.34,0,9,19
50,28,32,24,0,133.33,0.0,0,3,0
50,28,32,24,0,133.33,0.0,0,3,3
50,34,40,22,0,181.82,0.0,0,6,2
50,34,40,22,0,181.82,0.0,0,6,13
50,34,40,22,0,181.82,0.0,0,6,18
50,37,34,24,1,141.67,4.17,0,2,0
50,37,34,24,1,141.67,4.17,0,2,2
50,37,34,24,1,141.67,4.17,0,2,10
50,44,24,21,1,114.29,4.76,0,6,3
50,44,24,21,1,114.29,4.76,0,6,19
50,44,24,21,1,114.29,4.76,0,6,20
50,51,23,24,2,95.83,8.33,0,6,7
50,51,23,24,2,95.83,8.33,0,6,13
50,51,23,24,2,95.83,8.33,0,6,14
50,51,23,24,2,95.83,8.33,0,6,19
50,51,23,24,2,95.83,8.33,0,6,20
50,52,43,26,1,165.38,3.85,0,6,4
50,52,43,26,1,165.38,3.85,0,6,6
50,52,43,26,1,165.38,3.85,0,6,7
50,52,43,26,1,165.38,3.85,0,6,9
50,56,35,30,1,116.67,3.33,0,2,0
50,56,35,30,1,116.67,3.33,0,2,2
50,56,35,30,1,116.67,3.33,0,2,4
50,56,35,30,1,116.67,3.33,0,2,19
50,67,34,22,0,154.55,0.0,0,4,0
50,67,34,22,0,154.55,0.0,0,4,2
50,67,34,22,0,154.55,0.0,0,4,3
50,70,34,24,1,141.67,4.17,0,8,10
50,70,34,24,1,141.67,4.17,0,8,14
50,74,21,21,1,100.0,4.76,0,10,0
50,74,21,21,1,100.0,4.76,0,10,4
50,74,21,21,1,100.0,4.76,0,10,7
50,74,21,21,1,100.0,4.76,0,10,19
50,75,34,31,1,109.68,3.23,0,11,4
50,75,34,31,1,109.68,3.23,0,11,7
50,75,34,31,1,109.68,3.23,0,11,13
50,75,34,31,1,109.68,3.23,0,11,20
50,76,19,23,1,82.61,4.35,0,10,1
50,76,19,23,1,82.61,4.35,0,10,13
50,83,48,27,0,177.78,0.0,0,7,4
50,83,48,27,0,177.78,0.0,0,7,13
50,84,45,31,0,145.16,0.0,0,10,1
50,84,45,31,0,145.16,0.0,0,10,2
50,84,45,31,0,145.16,0.0,0,10,3
51,38,26,21,1,123.81,4.76,1,0,0
51,38,26,21,1,123.81,4.76,1,0,4
51,38,26,21,1,123.81,4.76,1,0,17
52,3,30,31,2,96.77,6.45,1,4,0
52,3,30,31,2,96.77,6.45,1,4,1
52,3,30,31,2,96.77,6.45,1,4,17
52,3,30,31,2,96.77,6.45,1,4,20
52,8,44,28,1,157.14,3.57,1,3,1
52,8,44,28,1,157.14,3.57,1,3,8
52,8,44,28,1,157.14,3.57,1,3,11
52,8,44,28,1,157.14,3.57,1,3,19
52,21,49,30,3,163.33,10.0,1,11,1
52,21,49,30,3,163.33,10.0,1,11,6
52,21,49,30,3,163.33,10.0,1,11,13
52,21,49,30,3,163.33,10.0,1,11,19
52,23,44,25,2,176.0,8.0,1,7,1
52,23,44,25,2,176.0,8.0,1,7,7
52,36,32,32,1,100.0,3.12,1,4,2
52,36,32,32,1,100.0,3.12,1,4,3
52,36,32,32,1,100.0,3.12,1,4,9
52,36,32,32,1,100.0,3.12,1,4,17
52,38,35,29,0,120.69,0.0,1,0,0
52,38,35,29,0,120.69,0.0,1,0,1
52,38,35,29,0,120.69,0.0,1,0,17
52,59,48,32,1,150.0,3.12,1,5,0
52,59,48,32,1,150.0,3.12,1,5,1
52,59,48,32,1,150.0,3.12,1,5,17
52,70,23,25,2,92.0,8.0,1,8,4
52,70,23,25,2,92.0,8.0,1,8,14
52,70,23,25,2,92.0,8.0,1,8,17
52,72,20,22,1,90.91,4.55,1,8,3
52,72,20,22,1,90.91,4.55,1,8,17
52,81,26,20,2,130.0,10.0,1,3,13
52,81,26,20,2,130.0,10.0,1,3,16
53,82,24,25,0,96.0,0.0,0,2,10
53,82,24,25,0,96.0,0.0,0,2,19
54,21,46,30,0,153.33,0.0,1,11,3
54,21,46,30,0,153.33,0.0,1,11,9
54,21,46,30,0,153.33,0.0,1,11,11
54,21,46,30,0,153.33,0.0,1,11,14
54,21,46,30,0,153.33,0.0,1,11,19
55,8,30,23,2,130.43,8.7,0,3,3
55,8,30,23,2,130.43,8.7,0,3,6
55,8,30,23,2,130.43,8.7,0,3,8
55,8,30,23,2,130.43,8.7,0,3,10
55,8,30,23,2,130.43,8.7,0,3,11
55,8,30,23,2,130.43,8.7,0,3,19
55,21,60,27,1,222.22,3.7,0,11,8
55,21,60,27,1,222.22,3.7,0,11,9
55,21,60,27,1,222.22,3.7,0,11,10
55,21,60,27,1,222.22,3.7,0,11,13
55,21,60,27,1,222.22,3.7,0,11,19
55,29,34,30,1,113.33,3.33,0,6,0
55,29,34,30,1,113.33,3.33,0,6,6
55,29,34,30,1,113.33,3.33,0,6,19
55,36,24,25,0,96.0,0.0,0,4,2
55,36,24,25,0,96.0,0.0,0,4,6
55,36,24,25,0,96.0,0.0,0,4,9
55,36,24,25,0,96.0,0.0,0,4,10
55,49,40,20,1,200.0,5.0,0,10,10
55,49,40,20,1,200.0,5.0,0,10,14
55,52,39,27,0,144.44,0.0,0,6,9
55,52,39,27,0,144.44,0.0,0,6,10
55,52,39,27,0,144.44,0.0,0,6,14
55,52,39,27,0,144.44,0.0,0,6,19
55,68,29,34,1,85.29,2.94,0,8,0
55,68,29,34,1,85.29,2.94,0,8,6
55,68,29,34,1,85.29,2.94,0,8,8
55,68,29,34,1,85.29,2.94,0,8,10
55,68,29,34,1,85.29,2.94,0,8,19
55,72,28,23,1,121.74,4.35,0,8,2
55,72,28,23,1,121.74,4.35,0,8,3
55,72,28,23,1,121.74,4.35,0,8,6
55,72,28,23,1,121.74,4.35,0,8,10
55,76,27,21,0,128.57,0.0,0,10,0
55,76,27,21,0,128.57,0.0,0,10,1
55,76,27,21,0,128.57,0.0,0,10,10
55,76,27,21,0,128.57,0.0,0,10,17
55,76,27,21,0,128.57,0.0,0,10,19
55,80,50,28,0,178.57,0.0,0,8,9
55,80,50,28,0,178.57,0.0,0,8,10
55,93,25,22,0,113.64,0.0,0,10,2
55,93,25,22,0,113.64,0.0,0,10,10
55,93,25,22,0,113.64,0.0,0,10,11
56,8,30,27,0,111.11,0.0,1,3,4
56,8,30,27,0,111.11,0.0,1,3,6
56,8,30,27,0,111.11,0.0,1,3,14
56,8,30,27,0,111.11,0.0,1,3,16
56,15,38,23,0,165.22,0.0,1,8,3
56,15,38,23,0,165.22,0.0,1,8,7
56,15,38,23,0,165.22,0.0,1,8,10
56,15,38,23,0,165.22,0.0,1,8,13
56,15,38,23,0,165.22,0.0,1,8,14
56,21,28,21,2,133.33,9.52,1,11,3
56,21,28,21,2,133.33,9.52,1,11,11
56,21,28,21,2,133.33,9.52,1,11,16
56,21,28,21,2,133.33,9.52,1,11,18
56,21,28,21,2,133.33,9.52,1,11,19
56,22,27,21,1,128.57,4.76,1,4,11
56,22,27,21,1,128.57,4.76,1,4,16
56,22,27,21,1,128.57,4.76,1,4,19
56,29,43,22,0,195.45,0.0,1,6,19
56,29,43,22,0,195.45,0.0,1,6,20
56,36,37,30,1,123.33,3.33,1,4,2
56,36,37,30,1,123.33,3.33,1,4,4
56,36,37,30,1,123.33,3.33,1,4,16
56,36,37,30,1,123.33,3.33,1,4,20
56,67,19,28,3,67.86,10.71,1,4,21
56,68,55,31,2,177.42,6.45,1,8,4
56,68,55,31,2,177.42,6.45,1,8,10
56,68,55,31,2,177.42,6.45,1,8,16
56,68,55,31,2,177.42,6.45,1,8,20
56,72,29,33,2,87.88,6.06,1,8,2
56,72,29,33,2,87.88,6.06,1,8,4
56,72,29,33,2,87.88,6.06,1,8,6
56,72,29,33,2,87.88,6.06,1,8,14
56,73,46,26,0,176.92,0.0,1,3,21
56,74,37,21,1,176.19,4.76,1,10,21
56,75,40,40,2,100.0,5.0,1,11,3
56,75,40,40,2,100.0,5.0,1,11,7
56,75,40,40,2,100.0,5.0,1,11,10
56,75,40,40,2,100.0,5.0,1,11,13
56,75,40,40,2,100.0,5.0,1,11,14
56,87,21,22,0,95.45,0.0,1,10,4
56,87,21,22,0,95.45,0.0,1,10,10
56,87,21,22,0,95.45,0.0,1,10,14
57,1,46,32,2,143.75,6.25,1,6,0
57,1,46,32,2,143.75,6.25,1,6,4
57,1,46,32,2,143.75,6.25,1,6,6
57,3,56,36,1,155.56,2.78,1,4,0
57,3,56,36,1,155.56,2.78,1,4,4
57,3,56,36,1,155.56,2.78,1,4,6
57,3,56,36,1,155.56,2.78,1,4,10
57,4,47,25,1,188.0,4.0,1,6,13
57,4,47,25,1,188.0,4.0,1,6,14
57,4,47,25,1,188.0,4.0,1,6,19
57,8,40,38,3,105.26,7.89,1,3,6
57,8,40,38,3,105.26,7.89,1,3,8
57,8,40,38,3,105.26,7.89,1,3,10
57,8,40,38,3,105.26,7.89,1,3,19
57,9,19,22,1,86.36,4.55,1,6,6
57,9,19,22,1,86.36,4.55,1,6,10
57,9,19,22,1,86.36,4.55,1,6,19
57,10,69,49,0,140.82,0.0,1,9,4
57,10,69,49,0,140.82,0.0,1,9,10
57,10,69,49,0,140.82,0.0,1,9,13
57,10,69,49,0,140.82,0.0,1,9,16
57,10,69,49,0,140.82,0.0,1,9,18
57,12,13,21,1,61.9,4.76,1,3,0
57,12,13,21,1,61.9,4.76,1,3,19
57,12,13,21,1,61.9,4.76,1,3,20
57,15,33,44,2,75.0,4.55,1,8,6
57,15,33,44,2,75.0,4.55,1,8,10
57,15,33,44,2,75.0,4.55,1,8,19
57,15,33,44,2,75.0,4.55,1,8,20
57,34,46,40,2,115.0,5.0,1,6,3
57,34,46,40,2,115.0,5.0,1,6,6
57,34,46,40,2,115.0,5.0,1,6,8
57,34,46,40,2,115.0,5.0,1,6,10
57,34,46,40,2,115.0,5.0,1,6,19
57,37,16,27,1,59.26,3.7,1,2,0
57,37,16,27,1,59.26,3.7,1,2,4
57,37,16,27,1,59.26,3.7,1,2,5
57,37,16,27,1,59.26,3.7,1,2,10
57,39,31,25,1,124.0,4.0,1,6,21
57,41,30,20,0,150.0,0.0,1,2,4
57,41,30,20,0,150.0,0.0,1,2,10
57,41,30,20,0,150.0,0.0,1,2,13
57,44,27,23,0,117.39,0.0,1,6,21
57,51,45,60,0,75.0,0.0,1,6,6
57,51,45,60,0,75.0,0.0,1,6,10
57,51,45,60,0,75.0,0.0,1,6,13
57,51,45,60,0,75.0,0.0,1,6,14
57,51,45,60,0,75.0,0.0,1,6,19
57,52,53,42,1,126.19,2.38,1,6,4
57,52,53,42,1,126.19,2.38,1,6,9
57,52,53,42,1,126.19,2.38,1,6,10
57,52,53,42,1,126.19,2.38,1,6,13
57,52,53,42,1,126.19,2.38,1,6,18
57,52,53,42,1,126.19,2.38,1,6,19
57,68,40,37,1,108.11,2.7,1,8,6
